"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Sentences";"Words";"Audience_age";"Audience_level";"Audience_size";"Full context";"Example source"
" йынн̀емдан ̀адгесв ̀акинй̀ач У";"д̀ив";"У ча̀йника̀ всегда̀ надмѐнный";"вѝд";", ";"он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:4"
" ,д̀ив йынн̀емдан ̀адгесв ̀акинй̀ач У";"но";"У ча̀йника̀ всегда̀ надмѐнный вѝд,";"он";" ";"жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:5"
" но ,д̀ив йынн̀емдан ̀адгесв ̀акинй̀ач У";"̀ещю̀аджревт̀уенз̀иж";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он";"жѝзнеу̀твержда̀ющѐ";" ";"ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:6"
" ̀ещю̀аджревт̀уенз̀иж но ,д̀ив йынн̀емдан ̀адгесв ̀акинй̀ач";"т̀ичров";"ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ";"ворчѝт";": «";"и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:7"
"« :т̀ичров ̀ещю̀аджревт̀уенз̀иж но ,д̀ив йынн̀емдан ̀адгесв";"и";"всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «";"и";" ";"всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:8"
" и« :т̀ичров ̀ещю̀аджревт̀уенз̀иж но ,д̀ив йынн̀емдан";"̀ёсв";"надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и";"всё̀";", ";"что бу̀дет, ― за̀втрако̀м чрева̀то».";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:9"
" ,̀ёсв и« :т̀ичров ̀ещю̀аджревт̀уенз̀иж но ,д̀ив";"отч";"вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀,";"что";" ";"бу̀дет, ― за̀втрако̀м чрева̀то».";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:10"
" отч ,̀ёсв и« :т̀ичров ̀ещю̀аджревт̀уенз̀иж но";"тед̀уб";"он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что";"бу̀дет";", ― ";"за̀втрако̀м чрева̀то».";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:11"
" ― ,тед̀уб отч ,̀ёсв и« :т̀ичров ̀ещю̀аджревт̀уенз̀иж";"м̀окартв̀аз";"жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ―";"за̀втрако̀м";" ";"чрева̀то».";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:12"
" м̀окартв̀аз ― ,тед̀уб отч ,̀ёсв и« :т̀ичров";"от̀аверч";"ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м";"чрева̀то";"». ";"";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"У ча̀йника̀ всегда̀ надмѐнный вѝд, он жѝзнеу̀твержда̀ющѐ ворчѝт: «и всё̀, что бу̀дет, ― за̀втрако̀м чрева̀то».";"4f3fd44c9a2df50025f768d0130b52c9:7:13"
"";"тоВ";"";"Вот";" ";"то̀лько что̀ был свѐжевы̀жат со̀к.";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Вот то̀лько что̀ был свѐжевы̀жат со̀к.";"4f3fd44c9a2df50025f768d0130b52c9:8:0"
" тоВ";"окьл̀от";"Вот";"то̀лько";" ";"что̀ был свѐжевы̀жат со̀к.";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Вот то̀лько что̀ был свѐжевы̀жат со̀к.";"4f3fd44c9a2df50025f768d0130b52c9:8:1"
" окьл̀от тоВ";"̀отч";"Вот то̀лько";"что̀";" ";"был свѐжевы̀жат со̀к.";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Вот то̀лько что̀ был свѐжевы̀жат со̀к.";"4f3fd44c9a2df50025f768d0130b52c9:8:2"
" ̀отч окьл̀от тоВ";"лыб";"Вот то̀лько что̀";"был";" ";"свѐжевы̀жат со̀к.";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Вот то̀лько что̀ был свѐжевы̀жат со̀к.";"4f3fd44c9a2df50025f768d0130b52c9:8:3"
" лыб ̀отч окьл̀от тоВ";"таж̀ывеж̀евс";"Вот то̀лько что̀ был";"свѐжевы̀жат";" ";"со̀к.";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Вот то̀лько что̀ был свѐжевы̀жат со̀к.";"4f3fd44c9a2df50025f768d0130b52c9:8:4"
" таж̀ывеж̀евс лыб ̀отч окьл̀от тоВ";"к̀ос";"Вот то̀лько что̀ был свѐжевы̀жат";"со̀к";". ";"";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Вот то̀лько что̀ был свѐжевы̀жат со̀к.";"4f3fd44c9a2df50025f768d0130b52c9:8:5"
"";"отК";"";"Кто";" ";"со̀к зака̀зыва̀л?";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Кто со̀к зака̀зыва̀л?  Ведь кто̀-то ѐго вы̀жал.";"4f3fd44c9a2df50025f768d0130b52c9:9:0"
" отК";"к̀ос";"Кто";"со̀к";" ";"зака̀зыва̀л?";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Кто со̀к зака̀зыва̀л?  Ведь кто̀-то ѐго вы̀жал.";"4f3fd44c9a2df50025f768d0130b52c9:9:1"
" к̀ос отК";"л̀авыз̀аказ";"Кто со̀к";"зака̀зыва̀л";"? ";"";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Кто со̀к зака̀зыва̀л?  Ведь кто̀-то ѐго вы̀жал.";"4f3fd44c9a2df50025f768d0130b52c9:9:2"
" ";"ьдеВ";"";"Ведь";" ";"кто̀-то ѐго вы̀жал.";"Ю. Ф. Гуголев. «Вермеера достойное окно...» (2019-2020)";"Ю. Ф. Гуголев";"1964";"«Вермеера достойное окно...»";"2019-2020";"художественная";"";"";"";"";"";"омонимия не снята";"16";"88";"";"";"";"Кто со̀к зака̀зыва̀л?  Ведь кто̀-то ѐго вы̀жал.";"4f3fd44c9a2df50025f768d0130b52c9:10:0"
